datetime,outflow,inflow
2005-10-01,0.4165289249184,0.0595041321312
2005-10-02,0.40264462742112,-0.49586776775999997
2005-10-03,0.3867768588528,-0.20033057817504
2005-10-04,0.3867768588528,-0.22214875995647998
2005-10-05,0.3867768588528,-0.30148760279808
2005-10-06,0.3867768588528,0.19438016496191998
2005-10-07,0.38082644563968,-0.2181818178144
2005-10-08,0.37090909028448,-0.30347107386912
2005-10-09,0.34909090850304,-0.041652892491839996
2005-10-10,0.3371900820768,-0.22413223102752
2005-10-11,0.36297520600032,0.15669421461216
2005-10-12,0.3768595034976,-0.0694214874864
2005-10-13,0.3768595034976,-0.03570247927872
2005-10-14,0.39074380099488,0.37090909028448
2005-10-15,0.37090909028448,-0.53752066025184
2005-10-16,0.3570247927872,-0.26578512351936
2005-10-17,0.31933884243744,-0.04561983463392
2005-10-18,0.29752066065599997,-0.0793388428416
2005-10-19,0.28363636315872,-0.10710743783616
2005-10-20,0.2776859499456,0.02578512392352
2005-10-21,0.25983471030624,-0.027768594994559997
2005-10-22,0.24595041280896,-0.21223140460127998
2005-10-23,0.28363636315872,0.0198347107104
2005-10-24,0.29752066065599997,-0.12694214854656
2005-10-25,0.28561983422976,-0.17454545425152
2005-10-26,0.2776859499456,-0.10115702462303999
2005-10-27,0.25388429709312,-0.27570247887456
2005-10-28,0.22611570209856,0.30942148708224
2005-10-29,0.19438016496191998,0.02181818178144
2005-10-30,0.1785123963936,0.041652892491839996
2005-10-31,0.11305785104928,-0.01190082642624
2005-11-01,0.0892561981968,0.0099173553552
2005-11-02,0.0892561981968,-0.39471074313696
2005-11-03,0.0892561981968,0.06743801641536
2005-11-04,0.0892561981968,0.49586776775999997
2005-11-05,0.0892561981968,-0.22413223102752
2005-11-06,0.0892561981968,-0.18644628067776
2005-11-07,0.0892561981968,0.8290909076947199
2005-11-08,0.0892561981968,0.45818181741024
2005-11-09,0.0892561981968,0.12495867747552
2005-11-10,0.0892561981968,0.19438016496191998
2005-11-11,0.09322314033888,0.00198347107104
2005-11-12,0.099173553552,-0.049586776776
2005-11-13,0.1090909089072,-0.0396694214208
2005-11-14,0.13289256175968,0.1785123963936
2005-11-15,0.19041322281984,-1.0214876015856
2005-11-16,0.2181818178144,0.33520661100576
2005-11-17,0.22214875995647998,-0.041652892491839996
2005-11-18,0.2380165285248,0.14677685925696
2005-11-19,0.2380165285248,-0.04760330570496
2005-11-20,0.15272727247008,0.013884297497279999
2005-11-21,0.11702479319136,-0.19438016496191998
2005-11-22,0.1289256196176,0.16462809889632
2005-11-23,0.1289256196176,-0.19239669389088
2005-11-24,0.1289256196176,-0.18247933853568
2005-11-25,0.1289256196176,0.31338842922432
2005-11-26,0.1289256196176,-0.1685950410384
2005-11-27,0.1289256196176,0.013884297497279999
2005-11-28,0.1289256196176,0.51966942061248
2005-11-29,0.1289256196176,0.16462809889632
2005-11-30,0.1289256196176,0.17454545425152
2005-12-01,0.11504132212031999,5.35140494966592
2005-12-02,0.12694214854656,2.52694214450496
2005-12-03,0.1586776856832,0.17057851210944
2005-12-04,0.14280991711488,0.19041322281984
2005-12-05,0.10710743783616,0.33917355314784
2005-12-06,0.099173553552,0.099173553552
2005-12-07,0.1190082642624,-0.2280991731696
2005-12-08,0.1289256196176,0.14082644604384
2005-12-09,0.1289256196176,0.15272727247008
2005-12-10,0.17454545425152,-0.33123966886368
2005-12-11,0.17652892532255998,0.22413223102752
2005-12-12,0.1289256196176,-0.055537189989119995
2005-12-13,0.1190082642624,-0.041652892491839996
