datetime,FOL_INFLOW_CFS,FOL_OUTFLOW_CFS,FOL_STORAGE_AF,FOL_EVAP_CFS,FOL_TOC STO_AF,FOL_RES ELE_FEET
2011-11-13,1328,2644,530950,11,617800,420.36
2011-11-14,820,2711,527172,14,609700,419.90
2011-11-15,846,2680,523503,16,601500,419.45
2011-11-16,845,2687,519834,8,593300,419.00
2011-11-17,949,2646,516441,14,585200,418.58
2011-11-18,945,2767,512805,11,577000,418.13
2011-11-19,1266,2557,510234,5,577000,417.81
2011-11-20,1318,2556,507753,13,577000,417.50
2011-11-21,947,2589,504471,13,577000,417.09
2011-11-22,825,2416,501293,11,577000,416.69
2011-11-23,797,2345,498201,11,577000,416.30
2011-11-24,839,2271,495351,5,577000,415.94
2011-11-25,1043,2310,492837,0,577000,415.62
2011-11-26,1340,2246,491031,5,577000,415.39
2011-11-27,1178,2202,488989,5,577000,415.13
2011-11-28,1030,2204,486645,8,577000,414.83
2011-11-29,1048,2337,484078,5,577000,414.50
2011-11-30,891,2274,481277,29,577000,414.14
2011-12-01,983,2120,478955,34,577000,413.84
2011-12-02,610,2293,475565,26,577000,413.40
2011-12-03,811,2408,472330,34,577000,412.98
2011-12-04,1190,2214,470270,15,577000,412.71
2011-12-05,955,2255,467675,8,577000,412.37
2011-12-06,984,2090,465462,10,577000,412.08
2011-12-07,900,2112,463039,10,577000,411.76
2011-12-08,821,2068,460545,10,577000,411.43
2011-12-09,765,2089,457900,10,577000,411.08
2011-12-10,1210,2143,456024,13,577000,410.83
2011-12-11,1185,1896,454603,5,577000,410.64
2011-12-12,989,2037,452508,8,577000,410.36
2011-12-13,1053,1948,450713,10,577000,410.12
2011-12-14,934,2310,447964,10,577000,409.75
2011-12-15,944,1979,445891,10,577000,409.47
2011-12-16,824,2121,443299,10,577000,409.12
2011-12-17,1353,2310,441386,7,577000,408.86
2011-12-18,1200,2005,439775,7,577000,408.64
2011-12-19,1036,2139,437578,5,577000,408.34
2011-12-20,886,2060,435235,7,577000,408.02
2011-12-21,969,2094,432989,7,577000,407.71
2011-12-22,991,2148,430671,12,577000,407.39
2011-12-23,992,2072,428499,15,577000,407.09
2011-12-24,1329,2081,426988,10,577000,406.88
2011-12-25,1322,2107,425412,10,577000,406.66
2011-12-26,1079,2228,423120,7,577000,406.34
2011-12-27,1284,2104,421473,10,577000,406.11
2011-12-28,1174,2275,419269,10,577000,405.80
2011-12-29,1311,2086,417711,10,577000,405.58
2011-12-30,1516,2187,416366,7,577000,405.39
2011-12-31,1827,2075,415871,2,577000,405.32
2012-01-01,1636,1809,415517,5,577000,405.27
2012-01-02,1074,1812,414030,12,577000,405.06
2012-01-03,1237,1938,412625,7,577000,404.86
2012-01-04,1310,1933,411365,12,577000,404.68
2012-01-05,1356,1947,410175,9,577000,404.51
2012-01-06,1167,2037,408425,12,577000,404.26
2012-01-07,1091,1613,407375,7,577000,404.11
2012-01-08,998,1747,405844,23,577000,403.89
2012-01-09,850,1839,403837,23,577000,403.60
2012-01-10,1004,1867,402108,9,577000,403.35
2012-01-11,914,1670,400585,12,577000,403.13
2012-01-12,989,1844,398865,12,577000,402.88
2012-01-13,1036,1746,397429,14,577000,402.67
2012-01-14,1264,1804,396335,12,577000,402.51
2012-01-15,1026,1805,394762,14,577000,402.28
2012-01-16,619,1909,392171,16,577000,401.90
2012-01-17,767,1910,389873,16,577000,401.56
2012-01-18,921,1796,388116,11,577000,401.30
2012-01-19,1312,1853,387034,5,577000,401.14
2012-01-20,2339,1793,388116,0,577000,401.30
2012-01-21,7293,1586,399412,12,577000,402.96
2012-01-22,3856,1727,403630,2,577000,403.57
2012-01-23,4380,1680,408985,0,577000,404.34
2012-01-24,3249,1696,412065,0,577000,404.78
2012-01-25,2063,1807,412555,9,577000,404.85
2012-01-26,1785,1952,412205,9,577000,404.80
2012-01-27,2258,1870,412975,0,577000,404.91
2012-01-28,2048,1602,413817,21,577000,405.03
2012-01-29,1887,1773,414030,7,577000,405.06
2012-01-30,1507,1775,413465,17,577000,404.98
2012-01-31,1584,1748,413115,12,577000,404.93
2012-02-01,1679,1719,412975,31,577000,404.91
2012-02-02,1720,1713,412975,7,577000,404.91
2012-02-03,1483,1824,412275,12,577000,404.81
2012-02-04,1680,1945,411715,17,577000,404.73
2012-02-05,1417,1721,411085,14,577000,404.64
2012-02-06,1273,1785,410035,17,577000,404.49
2012-02-07,1422,1828,409195,17,577000,404.37
2012-02-08,1275,1826,408075,14,579400,404.21
2012-02-09,1264,1806,406955,23,581700,404.05
2012-02-10,1691,2344,405636,12,584100,403.86
2012-02-11,1487,1963,404668,12,586400,403.72
2012-02-12,1346,1718,403907,12,588800,403.61
2012-02-13,1312,1447,403630,5,591200,403.57
2012-02-14,1122,1505,402800,35,593500,403.45
2012-02-15,1128,1310,402384,28,595900,403.39
2012-02-16,983,1339,401623,28,598200,403.28
2012-02-17,1065,1363,401001,16,600600,403.19
2012-02-18,1241,1470,400516,16,603000,403.12
2012-02-19,1240,1547,399894,7,605300,403.03
2012-02-20,958,1600,398592,14,607700,402.84
2012-02-21,892,1469,397429,9,610000,402.67
2012-02-22,861,1681,395788,7,612400,402.43
2012-02-23,722,1671,393873,16,614800,402.15
2012-02-24,766,1481,392374,41,617100,401.93
2012-02-25,1138,1587,391428,28,619500,401.79
2012-02-26,985,1543,390279,21,621800,401.62
2012-02-27,773,1573,388656,18,624200,401.38
2012-02-28,778,1407,387372,18,626600,401.19
2012-02-29,1436,1400,387440,2,628900,401.20
2012-03-01,1489,1378,387643,9,631300,401.23
2012-03-02,1797,1545,388116,14,633600,401.30
2012-03-03,1396,1169,388521,23,636000,401.36
2012-03-04,1473,1109,389197,23,638400,401.46
2012-03-05,1375,1036,389805,32,640700,401.55
2012-03-06,1518,1043,390684,32,643100,401.68
2012-03-07,1311,1286,390684,25,645400,401.68
2012-03-08,1179,1312,390346,37,647800,401.63
2012-03-09,1324,1371,390211,21,650200,401.61
2012-03-10,1365,1168,390549,27,652500,401.66
2012-03-11,1415,1156,391022,21,654900,401.73
2012-03-12,1543,1150,391766,18,657200,401.84
2012-03-13,1728,1230,392712,21,659600,401.98
2012-03-14,7658,1037,405844,0,662000,403.89
2012-03-15,10879,942,425555,0,653600,406.68
2012-03-16,23705,849,470880,5,609800,412.79
2012-03-17,31143,651,531361,0,607200,420.41
2012-03-18,12666,899,554679,11,598500,423.21
