datetime,SHA_INFLOW_CFS,SHA_OUTFLOW_CFS,SHA_STORAGE_AF,SHA_EVAP_CFS,SHA_TOC STO_AF,SHA_RES ELE_FEET
2018-11-20,3542,3953,2142341,42,3465215,965.40
2018-11-21,4456,3897,2143419,16,3443903,965.46
2018-11-22,6091,3175,2149172,16,3443903,965.78
2018-11-23,6887,4062,2154754,11,3401280,966.09
2018-11-24,3993,3891,2154935,11,3379969,966.10
2018-11-25,5384,3898,2157829,27,3358657,966.26
2018-11-26,1857,3863,2153850,0,3337346,966.04
2018-11-27,4684,3660,2155839,21,3316034,966.15
2018-11-28,4084,3714,2156563,5,3294723,966.19
2018-11-29,9013,1251,2171938,11,3273412,967.04
2018-11-30,5183,2605,2177030,11,3252100,967.32
2018-12-01,3605,3410,2177394,11,3252100,967.34
2018-12-02,4038,3385,2178667,11,3252100,967.41
2018-12-03,3365,2702,2179941,21,3252100,967.48
2018-12-04,5277,3972,2182487,21,3252100,967.62
2018-12-05,3893,2955,2184306,21,3252100,967.72
2018-12-06,3319,3476,2183942,27,3252100,967.70
2018-12-07,2827,3890,2181760,37,3252100,967.58
2018-12-08,3363,3153,2182123,27,3252100,967.60
2018-12-09,3383,3998,2180850,27,3252100,967.53
2018-12-10,4787,3665,2183033,21,3252100,967.65
2018-12-11,3232,2655,2184124,27,3252100,967.71
2018-12-12,3316,3747,2183215,27,3252100,967.66
2018-12-13,2541,3431,2181396,27,3252100,967.56
2018-12-14,3520,3807,2180668,80,3252100,967.52
2018-12-15,4762,3165,2183760,38,3252100,967.69
2018-12-16,10516,3512,2197631,11,3252100,968.45
2018-12-17,9103,2705,2210268,27,3252100,969.14
2018-12-18,7287,3472,2217813,11,3252100,969.55
2018-12-19,7103,3474,2224989,11,3252100,969.94
2018-12-20,6327,3317,2230905,27,3252100,970.26
2018-12-21,6182,3449,2236272,27,3252100,970.55
2018-12-22,5502,3329,2240528,27,3252100,970.78
2018-12-23,5452,3652,2244045,27,3267042,970.97
2018-12-24,7155,3470,2251301,27,3281985,971.36
2018-12-25,5360,3550,2254838,27,3296928,971.55
2018-12-26,5314,3222,2258933,27,3311870,971.77
2018-12-27,4538,3600,2260794,0,3326812,971.87
2018-12-28,5707,3444,2265273,5,3341755,972.11
2018-12-29,4499,3455,2267333,5,3356698,972.22
2018-12-30,3560,4104,2266210,22,3371640,972.16
2018-12-31,4789,3923,2267895,16,3371640,972.25
2019-01-01,4302,3153,2270141,17,3401525,972.37
2019-01-02,4027,4323,2269392,82,3416468,972.33
2019-01-03,3125,3847,2267895,33,3431410,972.25
2019-01-04,4108,2948,2270141,28,3446353,972.37
2019-01-05,8646,3154,2281000,17,3461295,972.95
2019-01-06,7534,3544,2288903,6,3476238,973.37
2019-01-07,7839,3539,2297376,28,3491180,973.82
2019-01-08,6465,3414,2303416,6,3506123,974.14
2019-01-09,27611,2068,2354069,6,3509686,976.80
2019-01-10,22404,791,2396926,6,3513112,979.02
2019-01-11,13151,2812,2417388,23,3522582,980.07
2019-01-12,10360,1867,2434210,12,3533946,980.93
2019-01-13,8888,3321,2445218,17,3546376,981.49
2019-01-14,7997,3400,2454267,35,3559500,981.95
2019-01-15,10966,2363,2471273,29,3570066,982.81
2019-01-16,26044,1792,2519353,12,3567066,985.22
2019-01-17,33213,515,2584197,6,3556945,988.42
2019-01-18,19827,236,2623032,12,3559215,990.31
2019-01-19,19459,303,2661016,6,3561642,992.14
2019-01-20,29370,854,2717553,12,3553651,994.83
2019-01-21,22349,550,2760766,13,3552838,996.86
2019-01-22,15574,2975,2785669,44,3559340,998.02
2019-01-23,14717,1169,2812477,32,3566773,999.26
2019-01-24,12896,3678,2830723,19,3576321,1000.10
2019-01-25,9357,2074,2845105,32,3590157,1000.76
2019-01-26,9828,2320,2859756,122,3603432,1001.43
2019-01-27,9732,2353,2874226,84,3616848,1002.09
2019-01-28,7528,2159,2884799,39,3633185,1002.57
2019-01-29,6581,2211,2893389,39,3650821,1002.96
2019-01-30,6937,2416,2902240,59,3667971,1003.36
2019-01-31,6941,2194,2911539,59,3685116,1003.78
2019-02-01,9149,2251,2925092,65,3699027,1004.39
2019-02-02,15951,2097,2952546,13,3702751,1005.62
2019-02-03,14931,2223,2977698,27,3708064,1006.74
2019-02-04,15175,2039,3003674,40,3713019,1007.89
2019-02-05,14884,989,3031181,27,3718472,1009.10
2019-02-06,11819,1978,3050607,47,3728984,1009.95
2019-02-07,11258,1833,3069209,47,3740433,1010.76
2019-02-08,9223,2217,3083037,34,3755354,1011.36
2019-02-09,10090,2254,3098513,34,3768718,1012.03
2019-02-10,7756,1987,3109888,34,3786212,1012.52
2019-02-11,8510,2866,3121030,27,3802258,1013.00
2019-02-12,9261,1718,3135964,14,3816851,1013.64
2019-02-13,15367,2130,3162191,14,3819864,1014.76
2019-02-14,27243,802,3214623,7,3800130,1016.98
2019-02-15,25364,673,3263584,7,3784501,1019.03
2019-02-16,22060,2022,3303316,7,3775840,1020.68
2019-02-17,19549,1962,3338172,14,3772558,1022.12
2019-02-18,16560,1428,3368158,14,3775652,1023.35
2019-02-19,14041,2442,3390948,109,3784140,1024.28
2019-02-20,13447,1867,3413845,36,3793908,1025.21
2019-02-21,18066,1938,3445791,22,3793623,1026.50
2019-02-22,10822,2245,3462703,51,3809509,1027.18
2019-02-23,10822,2812,3478430,81,3825266,1027.81
2019-02-24,11265,2125,3496471,44,3839882,1028.53
2019-02-25,27434,1487,3547922,7,3816943,1030.57
2019-02-26,72597,1487,3691852,8,3688464,1036.17
2019-02-27,89753,1690,3866510,8,3523040,1042.78
2019-02-28,51034,10109,3947653,16,3456198,1045.79
2019-03-01,32337,20643,3970785,32,3435353,1046.64
2019-03-02,27245,24053,3977052,32,3427317,1046.87
2019-03-03,23439,26268,3971330,56,3428836,1046.66
2019-03-04,24593,26162,3968060,80,3427513,1046.54
2019-03-05,24074,26118,3963973,16,3427583,1046.39
2019-03-06,48614,26839,4007148,8,3365089,1047.97
2019-03-07,51807,33060,4044316,8,3291157,1049.32
2019-03-08,36384,36933,4043211,8,3260918,1049.28
2019-03-09,29284,35673,4030522,8,3252374,1048.82
2019-03-10,26106,36359,4010169,8,3253541,1048.08
2019-03-11,23675,36849,3983879,80,3262038,1047.12
2019-03-12,19469,37516,3947924,80,3283211,1045.80
2019-03-13,18899,36382,3913010,119,3305614,1044.51
2019-03-14,15125,36873,3869717,79,3339304,1042.90
2019-03-15,15421,30018,3840608,79,3368818,1041.81
2019-03-16,12339,27104,3811119,102,3405818,1040.70
2019-03-17,13714,21345,3795766,109,3437836,1040.12
2019-03-18,12309,16999,3786232,117,3473203,1039.76
2019-03-19,11396,15286,3778285,117,3510402,1039.46
2019-03-20,16132,13822,3782789,39,3544091,1039.63
2019-03-21,14363,10616,3790206,8,3582152,1039.91
2019-03-22,14499,8603,3801855,23,3618653,1040.35
2019-03-23,15333,8652,3815090,8,3651576,1040.85
2019-03-24,14981,8948,3827041,8,3684659,1041.30
2019-03-25,17013,9061,3842737,39,3710742,1041.89
2019-03-26,19970,8730,3864906,63,3727400,1042.72
2019-03-27,28337,10183,3900867,24,3718874,1044.06
2019-03-28,31953,11638,3941145,8,3700676,1045.55
2019-03-29,32234,12151,3980868,56,3683296,1047.01
2019-03-30,25043,10940,4008794,24,3689107,1048.03
2019-03-31,22001,12409,4027772,24,3704504,1048.72
2019-04-01,19215,13113,4039618,130,3728238,1049.15
2019-04-02,20431,11203,4057857,33,3747888,1049.81
2019-04-03,21525,16408,4067828,90,3764024,1050.17
2019-04-04,20437,23154,4062279,81,3783367,1049.97
2019-04-05,28595,25633,4068106,24,3778055,1050.18
2019-04-06,31806,25482,4080601,25,3764089,1050.63
2019-04-07,38490,26526,4104266,33,3731520,1051.48
2019-04-08,48353,28304,4143999,17,3671740,1052.90
2019-04-09,48663,33137,4174679,58,3608252,1053.99
2019-04-10,36386,37565,4172145,99,3587730,1053.90
2019-04-11,31241,38324,4157784,157,3595778,1053.39
2019-04-12,28521,37491,4139795,99,3610720,1052.75
2019-04-13,24409,38964,4110682,123,3625663,1051.71
2019-04-14,22745,33087,4089763,205,3645736,1050.96
2019-04-15,22942,28278,4078935,123,3672468,1050.57
2019-04-16,18826,23438,4069772,8,3712566,1050.24
2019-04-17,16316,19134,4063941,122,3759940,1050.03
2019-04-18,16717,17113,4062832,163,3804108,1049.99
2019-04-19,16793,14251,4067551,163,3843628,1050.16
2019-04-20,16957,13715,4073659,163,3881431,1050.38
2019-04-21,15601,11197,4081989,204,3922161,1050.68
2019-04-22,14862,9765,4091711,196,3963822,1051.03
2019-04-23,15863,7881,4107055,246,4001147,1051.58
2019-04-24,14847,7155,4121856,230,4040404,1052.11
2019-04-25,15316,5884,4140075,247,4077040,1052.76
2019-04-26,15475,5163,4160037,248,4112118,1053.47
2019-04-27,14035,4995,4177507,232,4150512,1054.09
2019-04-28,13829,5465,4193634,233,4188355,1054.66
2019-04-29,13728,4766,4210930,242,4225358,1055.27
2019-04-30,11872,5458,4223154,251,4266829,1055.70
2019-05-01,12688,4986,4237965,235,4303414,1056.22
2019-05-02,10630,4636,4249387,235,4340234,1056.62
2019-05-03,11727,5902,4260525,210,4370771,1057.01
2019-05-04,8677,6917,4263682,168,4404600,1057.12
2019-05-05,9048,8218,4264829,252,4433532,1057.16
2019-05-06,8681,7706,4266264,252,4459499,1057.21
2019-05-07,9396,7271,4269995,244,4480706,1057.34
2019-05-08,9440,7323,4273725,236,4498782,1057.47
2019-05-09,11108,7767,4279751,303,4511768,1057.68
2019-05-10,11420,7798,4286351,295,4522338,1057.91
2019-05-11,8317,8192,4286064,270,4534377,1057.90
2019-05-12,8940,7385,4288647,253,4543122,1057.99
2019-05-13,7999,7122,4289799,296,4550244,1058.03
2019-05-14,8589,6302,4293834,253,4552100,1058.17
2019-05-15,11489,7105,4302194,169,4552100,1058.46
2019-05-16,19145,6292,4327605,42,4552100,1059.34
2019-05-17,13273,5380,4343242,9,4552100,1059.88
2019-05-18,15349,5529,4362635,43,4552100,1060.55
2019-05-19,15932,5979,4382344,17,4552100,1061.23
2019-05-20,11973,5387,4395135,137,4552100,1061.67
2019-05-21,13053,7326,4406188,155,4552100,1062.05
2019-05-22,12817,6036,4419331,155,4552100,1062.50
2019-05-23,12096,6710,4429844,86,4552100,1062.86
2019-05-24,11782,6547,4439800,216,4552100,1063.20
2019-05-25,10641,7884,4444788,242,4552100,1063.37
2019-05-26,12689,6870,4455936,199,4552100,1063.75
2019-05-27,11933,7485,4464449,156,4552100,1064.04
2019-05-28,8919,6744,4468575,95,4552100,1064.18
2019-05-29,8826,7637,4470933,0,4552100,1064.26
2019-05-30,10779,10388,4471227,243,4552100,1064.27
2019-05-31,11751,8754,4476827,174,4552100,1064.46
2019-06-01,9117,9511,4475648,200,4552100,1064.42
2019-06-02,9490,8915,4476238,278,4552100,1064.44
2019-06-03,9525,9117,4476532,260,4552100,1064.45
2019-06-04,8597,9045,4475059,295,4552100,1064.40
2019-06-05,8636,9818,4472112,304,4552100,1064.30
2019-06-06,8682,9078,4470638,347,4552100,1064.25
2019-06-07,9015,9114,4469754,347,4552100,1064.22
2019-06-08,6891,8754,4465628,217,4552100,1064.08
2019-06-09,5733,8950,4458576,338,4552100,1063.84
2019-06-10,8166,8776,4456816,277,4552100,1063.78
2019-06-11,7136,7982,4454469,337,4552100,1063.70
2019-06-12,7862,7838,4453882,320,4552100,1063.68
2019-06-13,6983,5983,4455349,260,4552100,1063.73
2019-06-14,5528,7322,4451242,277,4552100,1063.59
2019-06-15,5481,8032,4445668,259,4552100,1063.40
2019-06-16,5190,7801,4440094,199,4552100,1063.21
2019-06-17,6032,8853,4433933,285,4552100,1063.00
2019-06-18,12048,7979,4441267,371,4552100,1063.25
2019-06-19,6920,7566,4439214,389,4552100,1063.18
2019-06-20,6636,8197,4435400,362,4552100,1063.05
2019-06-21,4471,8824,4426048,362,4552100,1062.73
2019-06-22,4317,8355,4417286,379,4552100,1062.43
2019-06-23,4798,8603,4409109,318,4552100,1062.15
2019-06-24,5678,7922,4404147,258,4552100,1061.98
2019-06-25,5853,8363,4398623,275,4552100,1061.79
2019-06-26,5376,8697,4391356,343,4552100,1061.54
2019-06-27,4894,9137,4382344,300,4552100,1061.23
2019-06-28,4997,8986,4373922,257,4552100,1060.94
2019-06-29,5092,9222,4365239,248,4552100,1060.64
2019-06-30,4646,9343,4355399,264,4552100,1060.30
2019-07-01,3430,9090,4343532,323,4552100,1059.89
2019-07-02,3542,9351,4331369,323,4552100,1059.47
2019-07-03,3992,9346,4320076,339,4552100,1059.08
2019-07-04,4648,9101,4310841,203,4552100,1058.76
2019-07-05,4845,9387,4301329,254,4552100,1058.43
2019-07-06,4728,10203,4289799,338,4552100,1058.03
2019-07-07,5069,9364,4280612,337,4552100,1057.71
2019-07-08,4653,8554,4272290,295,4552100,1057.42
2019-07-09,3433,9647,4259381,294,4552100,1056.97
2019-07-10,4387,8657,4250529,193,4552100,1056.66
2019-07-11,4575,9641,4239964,260,4552100,1056.29
2019-07-12,4456,9156,4229977,335,4552100,1055.94
2019-07-13,4535,9361,4219743,334,4552100,1055.58
2019-07-14,4121,9132,4209224,292,4552100,1055.21
2019-07-15,4019,8877,4199010,291,4552100,1054.85
2019-07-16,4236,9190,4188542,324,4552100,1054.48
2019-07-17,4585,8968,4179205,324,4552100,1054.15
2019-07-18,5169,9232,4170456,348,4552100,1053.84
2019-07-19,4276,9340,4159755,331,4552100,1053.46
2019-07-20,3797,9178,4148492,297,4552100,1053.06
2019-07-21,2643,9990,4133348,288,4552100,1052.52
2019-07-22,3857,9479,4121576,313,4552100,1052.10
2019-07-23,3448,8380,4111240,279,4552100,1051.73
2019-07-24,3781,9079,4100081,328,4552100,1051.33
2019-07-25,4242,10500,4086987,343,4552100,1050.86
2019-07-26,4008,9281,4075880,327,4552100,1050.46
2019-07-27,4689,8842,4066995,326,4552100,1050.14
2019-07-28,4031,9763,4055094,268,4552100,1049.71
2019-07-29,4213,9281,4044316,366,4552100,1049.32
2019-07-30,3668,9311,4032448,340,4552100,1048.89
2019-07-31,3956,7654,4024471,324,4552100,1048.60
2019-08-01,3594,9927,4011269,323,4552100,1048.12
2019-08-02,3306,9494,3998388,306,4552100,1047.65
2019-08-03,3989,9633,3986617,290,4552100,1047.22
2019-08-04,3293,8756,3975145,321,4552100,1046.80
2019-08-05,5071,9049,3966698,281,4552100,1046.49
2019-08-06,4260,9660,3955527,232,4552100,1046.08
2019-08-07,4185,9105,3945213,280,4552100,1045.70
2019-08-08,3548,9655,3932468,319,4552100,1045.23
2019-08-09,2829,9799,3918137,255,4552100,1044.70
2019-08-10,4725,9168,3908962,183,4552100,1044.36
2019-08-11,3153,9453,3896294,87,4552100,1043.89
2019-08-12,3459,9315,3884208,237,4552100,1043.44
2019-08-13,2597,9396,3870252,237,4552100,1042.92
2019-08-14,-3170,9488,3844599,275,4552100,1041.96
2019-08-15,5219,9504,3835554,275,4552100,1041.62
2019-08-16,5107,9661,3825977,274,4552100,1041.26
2019-08-17,3636,9746,3813237,313,4552100,1040.78
2019-08-18,2540,9215,3799472,265,4552100,1040.26
2019-08-19,3303,9447,3786762,264,4552100,1039.78
2019-08-20,3248,9261,3774312,264,4552100,1039.31
2019-08-21,3449,8819,3763201,232,4552100,1038.89
2019-08-22,3633,10045,3750023,232,4552100,1038.39
2019-08-23,4086,8372,3741062,232,4552100,1038.05
2019-08-24,3490,8403,3730827,247,4552100,1037.66
2019-08-25,4021,8947,3720598,231,4552100,1037.27
2019-08-26,4308,8948,3710907,246,4552100,1036.90
2019-08-27,4874,8855,3702554,230,4552100,1036.58
2019-08-28,2481,8546,3690025,252,4552100,1036.10
2019-08-29,2320,8907,3676506,229,4552100,1035.58
2019-08-30,2996,7751,3666637,221,4552100,1035.20
2019-08-31,4347,8340,3658340,190,4552100,1034.88
2019-09-01,3965,8175,3649553,220,4552100,1034.54
2019-09-02,3664,8665,3639214,212,4552100,1034.14
2019-09-03,4141,8865,3629423,212,4552100,1033.76
2019-09-04,3924,8250,3620421,212,4552100,1033.41
2019-09-05,5609,8273,3614762,189,4552100,1033.19
2019-09-06,4997,7766,3608851,211,4552100,1032.96
2019-09-07,4600,6848,3603989,203,4552100,1032.77
2019-09-08,3742,8313,3594520,203,4552100,1032.40
2019-09-09,3100,7929,3584539,203,4552100,1032.01
2019-09-10,3333,7670,3575625,157,4552100,1031.66
2019-09-11,3664,8386,3565948,157,4552100,1031.28
2019-09-12,2320,7915,3554510,172,4552100,1030.83
2019-09-13,1734,8566,3540573,194,4552100,1030.28
2019-09-14,1600,8147,3527175,208,4552100,1029.75
2019-09-15,2727,8240,3515828,208,4552100,1029.30
2019-09-16,3948,7978,3507762,37,4552100,1028.98
2019-09-17,3453,7346,3499733,155,4552100,1028.66
2019-09-18,5017,6901,3495468,266,4552100,1028.49
2019-09-19,4489,6901,3490449,118,4552100,1028.29
2019-09-20,1889,6454,3481176,110,4552100,1027.92
2019-09-21,2594,6245,3473687,125,4552100,1027.62
2019-09-22,2224,5727,3466448,147,4552100,1027.33
2019-09-23,2481,7408,3456471,103,4552100,1026.93
2019-09-24,3590,6729,3450013,117,4552100,1026.67
2019-09-25,3690,5976,3445045,219,4552100,1026.47
2019-09-26,5118,6777,3441319,219,4552100,1026.32
2019-09-27,4744,6153,3438090,219,4552100,1026.19
2019-09-28,4040,5794,3434365,124,4552100,1026.04
2019-09-29,3053,6187,3427933,109,4552100,1025.78
2019-09-30,4847,6035,3425462,58,4552100,1025.68
2019-10-01,4158,6511,3420766,15,4530788,1025.49
2019-10-02,2301,5534,3414093,131,4509477,1025.22
2019-10-03,2589,4709,3409644,123,4488166,1025.04
2019-10-04,3276,4410,3407179,109,4466854,1024.94
2019-10-05,2476,4963,3402015,116,4445542,1024.73
2019-10-06,2603,5763,3395375,188,4424231,1024.46
2019-10-07,4399,5494,3392915,145,4402920,1024.36
2019-10-08,3476,4607,3390456,109,4381608,1024.26
2019-10-09,4607,4572,3390210,159,4360296,1024.25
2019-10-10,3922,4704,3388243,210,4338985,1024.17
2019-10-11,4369,4625,3387505,116,4317674,1024.14
2019-10-12,2430,4392,3383328,144,4296362,1023.97
2019-10-13,2593,4589,3379169,101,4275050,1023.80
2019-10-14,4636,6625,3375009,108,4253739,1023.63
2019-10-15,3859,6203,3370116,123,4232428,1023.43
2019-10-16,4716,8186,3363020,108,4211116,1023.14
2019-10-17,4947,8608,3355700,29,4189805,1022.84
2019-10-18,6930,10627,3348153,108,4168493,1022.53
2019-10-19,7790,10447,3342798,43,4147182,1022.31
2019-10-20,6037,8788,3337199,72,4125870,1022.08
2019-10-21,3404,5169,3333555,72,4104559,1021.93
2019-10-22,2048,6222,3325077,100,4083248,1021.58
2019-10-23,2695,6719,3316841,128,4061936,1021.24
2019-10-24,3434,6666,3310063,185,4040624,1020.96
2019-10-25,4154,5870,3306448,107,4019313,1020.81
2019-10-26,4247,7049,3300665,114,3998002,1020.57
2019-10-27,1725,6922,3290062,149,3976690,1020.13
2019-10-28,3710,6219,3284763,163,3955378,1019.91
2019-10-29,4797,5055,3284041,106,3934067,1019.88
2019-10-30,3749,6555,3278265,106,3912756,1019.64
2019-10-31,2303,5851,3271045,92,3891444,1019.34
2019-11-01,1871,5891,3262862,106,3870133,1019.00
2019-11-02,2359,5398,3256637,99,3848821,1018.74
2019-11-03,2620,4936,3251849,98,3827510,1018.54
2019-11-04,2914,4249,3248976,113,3806198,1018.42
2019-11-05,2298,4380,3244666,91,3784887,1018.24
2019-11-06,2170,4528,3239878,56,3763575,1018.04
2019-11-07,2166,4373,3235347,77,3742264,1017.85
2019-11-08,2536,4501,3231297,77,3720952,1017.68
2019-11-09,4080,3855,3231535,105,3699641,1017.69
2019-11-10,3998,5136,3229153,63,3678330,1017.59
2019-11-11,3618,4721,3226770,98,3657018,1017.49
2019-11-12,3743,4358,3225341,105,3635706,1017.43
2019-11-13,3599,4214,3223912,105,3614395,1017.37
2019-11-14,3628,4427,3222244,42,3593084,1017.30
2019-11-15,3482,4373,3220338,70,3571772,1017.22
2019-11-16,3179,4331,3217956,49,3550460,1017.12
2019-11-17,3395,4505,3215573,91,3529149,1017.02
2019-11-18,3622,4354,3213912,105,3507838,1016.95
2019-11-19,3660,4735,3211543,119,3486526,1016.85
2019-11-20,4316,3783,3212490,56,3465215,1016.89
2019-11-21,3973,4361,3211306,209,3443903,1016.84
2019-11-22,3496,4375,3209410,77,3422592,1016.76
2019-11-23,3956,4504,3208225,49,3401280,1016.71
2019-11-24,3220,4478,3205619,56,3379969,1016.60
2019-11-25,2927,4171,3203012,70,3358657,1016.49
2019-11-26,5400,4367,3204908,77,3337346,1016.57
2019-11-27,5842,4226,3207988,63,3316034,1016.70
2019-11-28,4683,4170,3208936,35,3294723,1016.74
2019-11-29,4130,4235,3208699,14,3273412,1016.73
2019-11-30,4705,4445,3209173,21,3252100,1016.75
2019-12-01,5257,4407,3210832,14,3252100,1016.82
2019-12-02,3308,4011,3209410,14,3252100,1016.76
2019-12-03,3865,4434,3208225,28,3252100,1016.71
2019-12-04,2970,4361,3205382,42,3252100,1016.59
2019-12-05,4509,4383,3205619,7,3252100,1016.60
2019-12-06,5814,4725,3207751,14,3252100,1016.69
2019-12-07,20322,4352,3239399,14,3252100,1018.02
2019-12-08,13724,3933,3258792,14,3252100,1018.83
2019-12-09,7000,4442,3263825,21,3252100,1019.04
2019-12-10,6400,4909,3266713,35,3252100,1019.16
2019-12-11,5597,4491,3268879,14,3252100,1019.25
2019-12-12,6931,4133,3274414,7,3252100,1019.48
2019-12-13,9675,4086,3285485,7,3252100,1019.94
2019-12-14,7757,4578,3291749,21,3252100,1020.20
2019-12-15,6353,4609,3295122,43,3252100,1020.34
2019-12-16,6053,5045,3297050,36,3252100,1020.42
2019-12-17,5247,4611,3298255,28,3252100,1020.47
2019-12-18,6950,4627,3302834,14,3252100,1020.66
2019-12-19,6299,3984,3307412,7,3252100,1020.85
2019-12-20,5353,4724,3308617,21,3252100,1020.90
2019-12-21,5881,5745,3308858,14,3252100,1020.91
2019-12-22,8672,5862,3314418,7,3252100,1021.14
2019-12-23,7917,5597,3318779,121,3266570,1021.32
2019-12-24,6696,6086,3319748,121,3281002,1021.36
2019-12-25,7150,5686,3322412,121,3295349,1021.47
2019-12-26,5852,5608,3322655,121,3309820,1021.48
2019-12-27,6418,5154,3325077,43,3324214,1021.58
2019-12-28,5167,4635,3326046,43,3338864,1021.62
2019-12-29,5507,5076,3326773,64,3353492,1021.65
2019-12-30,4661,4165,3327742,7,3368400,1021.69
2019-12-31,5102,3924,3329922,79,3368400,1021.78
2020-01-01,4583,4627,3329679,79,3398333,1021.77
2020-01-02,5055,4853,3329922,79,3413307,1021.78
2020-01-03,4258,4862,3328711,7,3428668,1021.73
2020-01-04,4646,4748,3328468,21,3443927,1021.72
2020-01-05,4694,4428,3328953,21,3459217,1021.74
2020-01-06,4093,4568,3327984,14,3474877,1021.70
2020-01-07,3974,3924,3327984,50,3490675,1021.70
2020-01-08,4413,3917,3328953,7,3506123,1021.74
2020-01-09,5548,4557,3330891,14,3521066,1021.82
2020-01-10,4607,4456,3331133,29,3536008,1021.83
2020-01-11,4830,4442,3331860,21,3550950,1021.86
2020-01-12,5071,4446,3333071,14,3565893,1021.91
2020-01-13,5345,4598,3334524,14,3580836,1021.97
2020-01-14,5235,4703,3335494,43,3595778,1022.01
2020-01-15,5074,5283,3335009,36,3610720,1021.99
2020-01-16,8216,4766,3341824,14,3625409,1022.27
2020-01-17,5750,4595,3344015,50,3640122,1022.36
2020-01-18,6241,4494,3347423,29,3654356,1022.50
2020-01-19,6826,4848,3351318,14,3667988,1022.66
2020-01-20,5514,4886,3352535,14,3682956,1022.71
2020-01-21,7429,4577,3358134,29,3695872,1022.94
2020-01-22,7403,4671,3363510,22,3708788,1023.16
