datetime,ORO_INFLOW_CFS,ORO_OUTFLOW_CFS,ORO_STORAGE_AF,ORO_EVAP_CFS,ORO_TOC STO_AF,ORO_RES ELE_FEET
2012-07-12,2278,10871,3029216,270,3538000,866.03
2012-07-13,2461,12273,3009172,221,3538000,864.61
2012-07-14,1008,11436,2988102,195,3538000,863.11
2012-07-15,1548,11735,2967555,172,3538000,861.64
2012-07-16,928,11735,2945859,132,3538000,860.08
2012-07-17,1181,11746,2924688,178,3538000,858.55
2012-07-18,2101,11706,2905274,114,3538000,857.14
2012-07-19,1862,11685,2885540,127,3538000,855.70
2012-07-20,2931,11408,2868622,121,3538000,854.46
2012-07-21,2822,11417,2851097,104,3538000,853.17
2012-07-22,2754,11652,2833512,104,3538000,851.87
2012-07-23,2878,12070,2814526,380,3538000,850.46
2012-07-24,3115,11989,2796698,181,3538000,849.13
2012-07-25,2693,11283,2779217,156,3538000,847.82
2012-07-26,3020,11624,2761812,171,3538000,846.51
2012-07-27,2495,11763,2743032,134,3538000,845.09
2012-07-28,1977,11313,2724210,154,3538000,843.66
2012-07-29,2835,11268,2707179,154,3538000,842.36
2012-07-30,2414,10854,2690091,176,3538000,841.05
2012-07-31,1914,10441,2672806,184,3538000,839.72
2012-08-01,1363,11335,2652634,198,3538000,838.16
2012-08-02,1347,11954,2631158,221,3538000,836.49
2012-08-03,1217,12114,2609166,191,3538000,834.77
2012-08-04,652,11653,2587301,87,3538000,833.05
2012-08-05,1545,11013,2568086,155,3538000,831.53
2012-08-06,1079,10939,2548344,94,3538000,829.96
2012-08-07,1063,9594,2531204,174,3538000,828.59
2012-08-08,1513,8379,2517500,169,3538000,827.49
2012-08-09,1622,7750,2504716,193,3538000,826.46
2012-08-10,2150,9228,2490248,216,3538000,825.29
2012-08-11,528,7416,2476209,191,3538000,824.15
2012-08-12,673,8396,2460512,191,3538000,822.87
2012-08-13,1545,8695,2445859,237,3538000,821.67
2012-08-14,1322,7376,2433332,201,3538000,820.64
2012-08-15,1399,8407,2419198,137,3538000,819.47
2012-08-16,1373,8197,2405328,168,3538000,818.32
2012-08-17,1128,7666,2392111,124,3538000,817.22
2012-08-18,1036,6960,2380140,170,3538000,816.22
2012-08-19,1056,6852,2368330,158,3538000,815.23
2012-08-20,1019,6870,2356442,142,3538000,814.23
2012-08-21,1129,6840,2344832,142,3538000,813.25
2012-08-22,1302,6811,2333614,145,3538000,812.30
2012-08-23,1306,6875,2322200,126,3538000,811.33
2012-08-24,1103,6878,2310473,137,3538000,810.33
2012-08-25,1125,6879,2298788,137,3538000,809.33
2012-08-26,337,6379,2286563,121,3538000,808.28
2012-08-27,529,6402,2274614,150,3538000,807.25
2012-08-28,535,6391,2263056,146,3538000,806.25
2012-08-29,702,6390,2251423,175,3538000,805.24
2012-08-30,1004,5982,2241208,171,3538000,804.35
2012-08-31,343,6192,2229540,148,3538000,803.33
2012-09-01,433,6400,2217460,122,3538000,802.27
2012-09-02,836,6408,2205880,151,3538000,801.25
2012-09-03,662,6385,2194228,151,3538000,800.22
2012-09-04,614,6403,2182734,62,3538000,799.20
2012-09-05,248,6418,2170273,168,3538000,798.09
2012-09-06,553,6420,2158308,107,3538000,797.02
2012-09-07,524,6459,2146279,129,3538000,795.94
2012-09-08,589,6467,2134408,106,3538000,794.87
2012-09-09,398,6475,2122143,105,3538000,793.76
2012-09-10,649,6479,2110148,161,3538000,792.67
2012-09-11,468,6482,2097982,119,3538000,791.56
2012-09-12,603,6475,2086083,126,3538000,790.47
2012-09-13,728,6474,2074450,118,3538000,789.40
2012-09-14,585,6457,2062539,133,3538000,788.30
2012-09-15,1309,6459,2052076,125,3538000,787.33
2012-09-16,963,6494,2041008,102,3525500,786.30
2012-09-17,933,4466,2033617,193,3513000,785.61
2012-09-18,1847,3897,2029341,105,3500500,785.21
2012-09-19,1799,3905,2024965,101,3488000,784.80
2012-09-20,815,3897,2018573,87,3475500,784.20
2012-09-21,1674,3775,2014108,97,3463000,783.78
2012-09-22,1615,3929,2009437,94,3450500,783.34
2012-09-23,1974,3914,2005410,90,3438000,782.96
2012-09-24,2157,3915,2001599,162,3425500,782.60
2012-09-25,1897,3917,1997478,111,3413000,782.21
2012-09-26,1685,3918,1992730,108,3400500,781.76
2012-09-27,2424,3921,1989569,97,3388000,781.46
2012-09-28,1996,3923,1985570,143,3375500,781.08
2012-09-29,1925,4184,1980842,125,3363000,780.63
2012-09-30,2165,3926,1977170,143,3350500,780.28
2012-10-01,2586,4043,1973922,75,3338000,779.97
2012-10-02,1608,6316,1964410,140,3325500,779.06
2012-10-03,1575,6199,1955139,154,3313000,778.17
2012-10-04,360,6307,1942793,120,3300500,776.98
2012-10-05,647,6308,1930915,120,3288000,775.83
2012-10-06,1772,6320,1921759,120,3275500,774.94
2012-10-07,2063,6339,1913146,67,3263000,774.10
2012-10-08,1421,6358,1903338,8,3250500,773.14
2012-10-09,2044,6348,1894683,110,3238000,772.29
2012-10-10,2061,6344,1885956,66,3225500,771.43
2012-10-11,1543,6367,1876249,70,3213000,770.47
2012-10-12,2170,5726,1869094,54,3200500,769.76
2012-10-13,1865,4523,1863764,29,3188000,769.23
2012-10-14,1100,3703,1858546,29,3175500,768.71
2012-10-15,1739,3525,1854938,83,3163000,768.35
2012-10-16,2213,3009,1853137,62,3163000,768.17
2012-10-17,1657,3033,1850338,87,3163000,767.89
2012-10-18,1940,3259,1847540,90,3163000,767.61
2012-10-19,1841,3266,1844448,83,3163000,767.30
2012-10-20,2175,3302,1842255,29,3163000,767.08
2012-10-21,1608,2995,1839467,18,3163000,766.80
2012-10-22,2918,3240,1838472,129,3163000,766.70
2012-10-23,2397,2819,1837577,29,3163000,766.61
2012-10-24,2625,2993,1836782,32,3163000,766.53
2012-10-25,2213,1640,1837876,22,3163000,766.64
2012-10-26,2250,2752,1836881,50,3163000,766.54
2012-10-27,1639,2970,1834199,22,3163000,766.27
2012-10-28,2258,2372,1833900,36,3163000,766.24
2012-10-29,2074,3031,1831816,143,3163000,766.03
2012-10-30,1812,3473,1828346,39,3163000,765.68
2012-10-31,2862,3715,1826464,46,3163000,765.49
2012-11-01,2125,3704,1823298,18,3163000,765.17
2012-11-02,2589,3713,1821024,22,3163000,764.94
2012-11-03,1988,3708,1817668,22,3163000,764.60
2012-11-04,2430,3245,1815991,30,3163000,764.43
2012-11-05,1954,3965,1811952,26,3163000,764.02
2012-11-06,1948,3936,1807723,44,3163000,763.59
2012-11-07,2413,3801,1805070,48,3163000,763.32
2012-11-08,2154,4198,1800853,33,3163000,762.89
2012-11-09,2013,4212,1796544,22,3163000,762.45
2012-11-10,2283,4043,1793025,15,3163000,762.09
2012-11-11,3115,3248,1792634,15,3163000,762.05
2012-11-12,1402,4158,1787170,47,3163000,761.49
2012-11-13,2632,4073,1784248,33,3163000,761.19
2012-11-14,2181,4370,1779871,18,3163000,760.74
2012-11-15,2087,4144,1775696,47,3163000,760.31
2012-11-16,2688,4182,1772002,22,3163000,759.93
2012-11-17,6672,3863,1778122,22,3137100,760.56
2012-11-18,6075,4153,1781232,11,3130100,760.88
2012-11-19,2791,4039,1779482,25,3135300,760.70
2012-11-20,5429,3745,1782691,18,3077900,761.03
2012-11-21,8419,4175,1791169,18,3069700,761.90
2012-11-22,4862,1203,1798306,11,3076800,762.63
2012-11-23,3690,2321,1801048,37,3084600,762.91
2012-11-24,2435,3845,1798110,22,3092200,762.61
2012-11-25,2709,5603,1792341,15,3099600,762.02
2012-11-26,2520,5358,1786683,15,3106700,761.44
2012-11-27,2617,5638,1780746,22,3113700,760.83
2012-11-28,3883,5639,1775987,7,3071900,760.34
2012-11-29,5698,3972,1781134,11,3008900,760.87
2012-11-30,42777,1853,1861555,33,2865200,769.01
2012-12-01,39306,1732,1935350,0,2788000,776.26
2012-12-02,75258,1546,2082491,0,2788000,790.14
2012-12-03,28191,2966,2132527,0,2788000,794.70
2012-12-04,18042,4538,2159200,0,2788000,797.10
2012-12-05,23986,3353,2200332,12,2788000,800.76
2012-12-06,16997,3309,2227372,0,2788000,803.14
2012-12-07,11994,1811,2247631,28,2788000,804.91
2012-12-08,9572,1669,2263171,12,2788000,806.26
2012-12-09,8703,1688,2277047,20,2788000,807.46
2012-12-10,6979,3438,2283890,32,2788000,808.05
2012-12-11,6668,2146,2292960,8,2788000,808.83
2012-12-12,6651,2126,2301822,0,2788000,809.59
2012-12-13,6600,2101,2310824,20,2794400,810.36
2012-12-14,4706,2391,2315394,12,2810700,810.75
2012-12-15,5147,2359,2320791,8,2824500,811.21
2012-12-16,3807,3156,2321965,0,2814400,811.31
2012-12-17,11226,2487,2339395,12,2788000,812.79
2012-12-18,8418,2742,2350750,12,2803200,813.75
2012-12-19,5110,2742,2355255,37,2818700,814.13
2012-12-20,6189,2991,2361668,25,2833800,814.67
2012-12-21,8456,2994,2372382,62,2788000,815.57
2012-12-22,13485,1717,2395711,9,2788000,817.52
2012-12-23,17019,774,2427872,13,2788000,820.19
2012-12-24,14126,2975,2449882,55,2788000,822.00
2012-12-25,11154,2943,2466145,13,2788000,823.33
2012-12-26,10454,2962,2481005,0,2788000,824.54
2012-12-27,8179,2959,2491236,0,2788000,825.37
2012-12-28,7138,2942,2499639,22,2788000,826.05
2012-12-29,6357,1472,2509302,13,2788000,826.83
2012-12-30,6287,1268,2519241,9,2788000,827.63
2012-12-31,5936,2925,2524968,61,2788000,828.09
2013-01-01,4697,2920,2528583,17,2788000,828.38
2013-01-02,5122,2897,2532951,23,2788000,828.73
2013-01-03,5118,2898,2537200,16,2788000,829.07
2013-01-04,4424,2954,2540202,19,2792500,829.31
2013-01-05,4890,1216,2547466,12,2807300,829.89
2013-01-06,5357,1672,2554620,16,2822800,830.46
2013-01-07,4987,3450,2557762,16,2837200,830.71
2013-01-08,4192,2979,2560152,8,2851700,830.90
2013-01-09,5161,2995,2564431,8,2850800,831.24
2013-01-10,5005,2967,2568464,4,2862500,831.56
2013-01-11,5252,2953,2572880,8,2876200,831.91
2013-01-12,5037,1333,2580337,8,2890100,832.50
2013-01-13,4729,1529,2586668,8,2903500,833.00
2013-01-14,4968,2340,2591613,71,2916500,833.39
2013-01-15,4598,2691,2595294,51,2928700,833.68
2013-01-16,4612,1708,2601015,20,2941000,834.13
2013-01-17,4439,1470,2606998,16,2952900,834.60
2013-01-18,4538,1762,2612482,12,2964400,835.03
2013-01-19,4132,1606,2617333,16,2975600,835.41
2013-01-20,4098,1568,2622320,16,2986500,835.80
2013-01-21,4334,1588,2627825,36,2997100,836.23
2013-01-22,4411,1595,2633338,36,3007300,836.66
2013-01-23,3960,1598,2637832,32,3011200,837.01
2013-01-24,5460,1561,2645548,8,3015000,837.61
2013-01-25,4642,1699,2651474,20,3020700,838.07
2013-01-26,4725,1591,2657667,12,3025700,838.55
2013-01-27,5132,1601,2664518,12,3031100,839.08
2013-01-28,4960,1591,2671122,40,3039800,839.59
2013-01-29,5041,1485,2678266,24,3048200,840.14
2013-01-30,4941,1500,2684889,36,3056400,840.65
2013-01-31,4983,1479,2691914,28,3064900,841.19
2013-02-01,4964,1383,2698821,32,3073100,841.72
2013-02-02,4273,1358,2704565,19,3081000,842.16
2013-02-03,4897,1385,2711626,19,3088700,842.70
2013-02-04,4521,1384,2717782,34,3096200,843.17
2013-02-05,4841,1372,2724605,30,3103500,843.69
2013-02-06,4777,1641,2730650,23,3110500,844.15
2013-02-07,4270,1394,2736310,23,3113300,844.58
2013-02-08,4653,1382,2742504,15,3118600,845.05
2013-02-09,4255,1510,2748181,15,3124100,845.48
2013-02-10,4232,1348,2753866,19,3130100,845.91
2013-02-11,4101,1215,2759559,83,3135800,846.34
2013-02-12,4255,1603,2764596,45,3138400,846.72
2013-02-13,3717,1415,2769243,27,3144400,847.07
2013-02-14,3907,1402,2774160,27,3150200,847.44
2013-02-15,4275,1306,2779882,84,3155800,847.87
2013-02-16,4148,1031,2785880,27,3161300,848.32
2013-02-17,3677,1030,2791218,23,3163000,848.72
2013-02-18,3977,1060,2796966,19,3163000,849.15
2013-02-19,4916,1101,2804195,103,3163000,849.69
2013-02-20,4017,1090,2809960,19,3158400,850.12
2013-02-21,4218,1081,2816273,23,3162300,850.59
2013-02-22,4075,1045,2822056,46,3163000,851.02
2013-02-23,3054,991,2826095,27,3163000,851.32
2013-02-24,3051,917,2830409,27,3163000,851.64
2013-02-25,4228,1146,2836483,89,3163000,852.09
2013-02-26,3137,1706,2838915,69,3163000,852.27
2013-02-27,3609,1536,2842836,96,3163000,852.56
2013-02-28,4274,1482,2848116,62,3163000,852.95
2013-03-01,3682,1440,2852724,55,3163000,853.29
2013-03-02,3992,1410,2857610,51,3163000,853.65
2013-03-03,4474,1343,2863724,48,3163000,854.10
2013-03-04,4542,1928,2868894,8,3163000,854.48
2013-03-05,4568,2535,2872300,41,3163000,854.73
2013-03-06,5347,1983,2879392,63,3163000,855.25
2013-03-07,4496,3230,2881986,26,3163000,855.44
2013-03-08,4453,1931,2886907,41,3163000,855.80
2013-03-09,4143,3416,2888001,37,3163000,855.88
2013-03-10,3594,3349,2888685,37,3163000,855.93
2013-03-11,3587,3755,2888138,108,3163000,855.89
2013-03-12,3884,4456,2886907,48,3163000,855.80
2013-03-13,2735,4815,2882670,56,3163000,855.49
2013-03-14,4177,5281,2880211,67,3163000,855.31
2013-03-15,5005,5282,2879529,67,3163000,855.26
2013-03-16,4734,4334,2880484,56,3163000,855.33
2013-03-17,4706,3410,2882806,56,3163000,855.50
2013-03-18,3527,4883,2879802,90,3163000,855.28
2013-03-19,4830,4228,2880894,52,3163000,855.36
2013-03-20,9711,2785,2894435,30,3156200,856.35
2013-03-21,9928,2774,2908709,26,3161200,857.39
2013-03-22,7053,2760,2917242,60,3163000,858.01
2013-03-23,5985,1548,2926069,56,3163000,858.65
2013-03-24,5843,1537,2934222,56,3163000,859.24
2013-03-25,5359,2854,2939067,132,3163000,859.59
2013-03-26,4865,2072,2944471,68,3163000,859.98
2013-03-27,4927,2068,2949883,60,3163000,860.37
2013-03-28,5028,1539,2956832,56,3163000,860.87
2013-03-29,4642,2203,2961564,53,3163000,861.21
2013-03-30,5582,1391,2970066,45,3163000,861.82
2013-03-31,7677,1362,2981941,46,3158900,862.67
2013-04-01,6284,2792,2988803,103,3167100,863.16
2013-04-02,6047,3170,2994553,49,3182400,863.57
2013-04-03,5333,3358,2998344,64,3192600,863.84
2013-04-04,6409,3590,3003684,56,3192000,864.22
2013-04-05,6873,2954,3011708,15,3206000,864.79
2013-04-06,6306,1511,3020877,30,3220800,865.44
2013-04-07,6063,1400,3030206,30,3223400,866.10
2013-04-08,6589,2932,3037146,87,3231800,866.59
2013-04-09,5672,2939,3042252,88,3247200,866.95
2013-04-10,5300,2258,3048358,107,3261700,867.38
2013-04-11,4828,1227,3055184,88,3271600,867.86
2013-04-12,4992,1230,3062593,99,3281400,868.38
2013-04-13,5135,1162,3070156,88,3291300,868.91
2013-04-14,6134,2357,3077303,173,3301200,869.41
2013-04-15,4045,1278,3082600,96,3311000,869.78
2013-04-16,4378,1616,3087903,89,3320900,870.15
2013-04-17,4094,2044,3091776,96,3330800,870.42
2013-04-18,3826,1984,3095223,104,3340600,870.66
2013-04-19,3714,2504,3097378,124,3350500,870.81
2013-04-20,3799,1020,3102844,96,3360400,871.19
2013-04-21,4040,967,3108604,96,3370200,871.59
2013-04-22,3861,2830,3110189,159,3380100,871.70
2013-04-23,3355,2864,3110910,201,3390000,871.75
2013-04-24,2508,4299,3107018,170,3399800,871.48
2013-04-25,2859,5882,3100685,170,3409700,871.04
2013-04-26,2560,7819,3090054,100,3419600,870.30
2013-04-27,2538,8851,3077303,115,3429400,869.41
2013-04-28,3059,8851,3065588,115,3439300,868.59
2013-04-29,2893,9103,3053050,111,3449200,867.71
2013-04-30,2717,8876,3040407,145,3459100,866.82
2013-05-01,3025,6776,3032613,179,3468900,866.27
2013-05-02,2981,6253,3025539,294,3478800,865.77
2013-05-03,3184,5580,3020452,168,3488700,865.41
2013-05-04,2864,5307,3015373,117,3498500,865.05
2013-05-05,2320,5278,3009454,97,3508400,864.63
2013-05-06,3163,5204,3004950,229,3518300,864.31
2013-05-07,2659,5203,2999889,8,3528100,863.95
2013-05-08,3328,6597,2993149,58,3538000,863.47
2013-05-09,2476,7783,2982641,62,3538000,862.72
2013-05-10,2482,7119,2973276,85,3538000,862.05
2013-05-11,2718,7122,2964348,97,3538000,861.41
2013-05-12,2733,7127,2955302,96,3538000,860.76
2013-05-13,2762,6764,2947107,200,3538000,860.17
2013-05-14,2280,5898,2939482,157,3538000,859.62
2013-05-15,2931,5797,2933669,134,3538000,859.20
2013-05-16,2080,5797,2925931,114,3538000,858.64
2013-05-17,2129,5796,2918620,88,3538000,858.11
2013-05-18,2349,5795,2911597,95,3538000,857.60
2013-05-19,2285,5794,2904312,95,3538000,857.07
2013-05-20,2665,5985,2897451,209,3538000,856.57
2013-05-21,1696,4511,2891696,155,3538000,856.15
2013-05-22,2423,5828,2884446,182,3538000,855.62
2013-05-23,1828,5829,2876254,129,3538000,855.02
2013-05-24,2383,5835,2869167,121,3538000,854.50
2013-05-25,2276,6552,2860325,113,3538000,853.85
2013-05-26,1156,8565,2845678,113,3538000,852.77
2013-05-27,1598,7365,2834052,94,3538000,851.91
2013-05-28,2624,5421,2828251,60,3538000,851.48
2013-05-29,2052,4290,2823536,71,3538000,851.13
2013-05-30,1519,4373,2817751,131,3538000,850.70
2013-05-31,1677,4301,2812108,153,3538000,850.28
2013-06-01,1776,6023,2803391,148,3538000,849.63
2013-06-02,1663,6028,2794558,155,3538000,848.97
2013-06-03,1447,6030,2784946,197,3538000,848.25
2013-06-04,1464,4195,2778817,158,3538000,847.79
2013-06-05,1554,3439,2775358,128,3538000,847.53
2013-06-06,2339,3896,2771900,119,3538000,847.27
2013-06-07,1941,4868,2766057,153,3538000,846.83
2013-06-08,1940,4155,2761150,192,3538000,846.46
2013-06-09,2039,3489,2758102,153,3538000,846.23
2013-06-10,1618,4010,2752808,211,3538000,845.83
2013-06-11,1567,4320,2747125,46,3538000,845.40
2013-06-12,1511,4384,2741318,122,3538000,844.96
2013-06-13,2078,4332,2736572,138,3538000,844.60
2013-06-14,1527,4353,2730518,160,3538000,844.14
2013-06-15,1835,4352,2725261,133,3538000,843.74
2013-06-16,1685,4680,2719094,114,3538000,843.27
2013-06-17,1749,4876,2712542,242,3538000,842.77
2013-06-18,1736,4881,2706134,152,3538000,842.28
2013-06-19,2504,4881,2701040,125,3538000,841.89
2013-06-20,2151,5360,2694128,144,3538000,841.36
2013-06-21,1584,6674,2683980,158,3538000,840.58
2013-06-22,2241,9482,2669308,151,3538000,839.45
2013-06-23,1276,9616,2652634,131,3538000,838.16
2013-06-24,1418,9611,2636034,112,3538000,836.87
2013-06-25,2800,8394,2624112,30,3538000,835.94
2013-06-26,1841,8145,2612226,11,3538000,835.01
2013-06-27,2022,8145,2599997,107,3538000,834.05
2013-06-28,2126,8700,2586668,147,3538000,833.00
2013-06-29,1605,8946,2571744,184,3538000,831.82
2013-06-30,2141,8944,2557762,183,3538000,830.71
2013-07-01,1397,8915,2542454,200,3538000,829.49
2013-07-02,1599,8916,2527710,180,3538000,828.31
2013-07-03,1841,8446,2514268,172,3538000,827.23
2013-07-04,1620,7683,2501866,190,3538000,826.23
2013-07-05,1345,8223,2487904,223,3538000,825.10
2013-07-06,1547,7018,2476700,177,3538000,824.19
2013-07-07,1921,7449,2465287,165,3538000,823.26
2013-07-08,1352,7807,2452323,143,3538000,822.20
2013-07-09,1736,7689,2440137,191,3538000,821.20
2013-07-10,1722,7819,2427630,208,3538000,820.17
2013-07-11,1482,8066,2414247,182,3538000,819.06
2013-07-12,1043,8899,2398473,155,3538000,817.75
2013-07-13,1446,8878,2383368,122,3538000,816.49
2013-07-14,1271,8742,2368211,110,3538000,815.22
2013-07-15,1209,5915,2358578,269,3538000,814.41
2013-07-16,1476,6046,2349092,152,3538000,813.61
2013-07-17,1318,6087,2339278,119,3538000,812.78
2013-07-18,1500,5045,2332082,141,3538000,812.17
2013-07-19,1561,8939,2317035,148,3538000,810.89
2013-07-20,1538,8969,2301938,179,3538000,809.60
2013-07-21,1384,8956,2286678,179,3538000,808.29
2013-07-22,1556,6363,2276931,107,3538000,807.45
2013-07-23,1358,8385,2262709,142,3538000,806.22
2013-07-24,1224,8919,2247058,138,3538000,804.86
2013-07-25,1224,8864,2231596,154,3538000,803.51
2013-07-26,1071,8903,2215868,154,3538000,802.13
2013-07-27,563,9282,2198296,139,3538000,800.58
2013-07-28,1999,9139,2183858,139,3538000,799.30
2013-07-29,1146,8754,2168368,145,3538000,797.92
2013-07-30,1254,7386,2156077,120,3538000,796.82
2013-07-31,1424,7481,2143724,115,3538000,795.71
2013-08-01,1271,7798,2130646,122,3538000,794.53
2013-08-02,1499,7925,2117516,139,3538000,793.34
2013-08-03,1456,6080,2108061,142,3538000,792.48
2013-08-04,1259,6089,2098310,142,3538000,791.59
2013-08-05,1562,8083,2084994,138,3538000,790.37
2013-08-06,1353,8183,2071413,127,3538000,789.12
2013-08-07,960,8145,2056710,119,3538000,787.76
2013-08-08,1461,7606,2044334,94,3538000,786.61
2013-08-09,1259,7361,2032119,111,3538000,785.47
2013-08-10,1144,5662,2022939,110,3538000,784.61
2013-08-11,1147,6985,2011135,113,3538000,783.50
2013-08-12,1430,7397,1998956,119,3538000,782.35
2013-08-13,1420,7452,1986832,133,3538000,781.20
2013-08-14,1169,7584,1973818,146,3538000,779.96
2013-08-15,1130,7403,1960969,152,3538000,778.73
2013-08-16,1474,7535,1948700,125,3538000,777.55
2013-08-17,1260,7649,1935660,134,3538000,776.29
2013-08-18,1011,7679,1922375,133,3538000,775.00
2013-08-19,1457,7626,1909873,83,3538000,773.78
2013-08-20,1195,7493,1897327,79,3538000,772.55
2013-08-21,1057,7521,1884133,85,3538000,771.25
2013-08-22,1613,7260,1872820,108,3538000,770.13
2013-08-23,1529,6945,1861856,114,3538000,769.04
2013-08-24,1070,6370,1851337,104,3538000,767.99
2013-08-25,1634,6261,1841757,103,3538000,767.03
2013-08-26,1193,6846,1830428,109,3538000,765.89
2013-08-27,2116,6897,1820728,109,3538000,764.91
2013-08-28,1361,6759,1809787,118,3538000,763.80
2013-08-29,1352,6681,1798992,114,3538000,762.70
2013-08-30,1622,6725,1788535,119,3538000,761.63
2013-08-31,1610,4054,1783469,110,3538000,761.11
2013-09-01,1475,4061,1778219,109,3538000,760.57
2013-09-02,1538,4065,1772981,115,3538000,760.03
2013-09-03,1598,6354,1763386,76,3538000,759.04
2013-09-04,1739,7761,1751240,102,3538000,757.78
2013-09-05,1217,7892,1737717,95,3538000,756.37
2013-09-06,1787,7539,1726077,116,3538000,755.15
2013-09-07,1479,6459,1716103,97,3538000,754.10
2013-09-08,1617,6480,1706265,97,3538000,753.06
2013-09-09,1777,2694,1704000,225,3538000,752.82
2013-09-10,1363,3938,1698818,37,3538000,752.27
2013-09-11,1480,3085,1695432,102,3538000,751.91
2013-09-12,1219,2237,1693178,70,3538000,751.67
2013-09-13,1786,2473,1691676,70,3538000,751.51
2013-09-14,2171,2014,1691957,64,3538000,751.54
